customer_id,first_name,last_name,email,segment,customer_city,customer_state,customer_country,zipcode
14865,Ginger,Mathis,XXXXXXXXX,Consumer,Newburgh,NY,EE. UU.,12550.0
12469,Zenia,Simpson,XXXXXXXXX,Consumer,Norfolk,VA,EE. UU.,23503.0
12546,Tatiana,Alston,XXXXXXXXX,Consumer,Beaverton,OR,EE. UU.,97006.0
12652,Ella,Gamble,XXXXXXXXX,Consumer,Visalia,CA,EE. UU.,93277.0
15124,Briar,Marshall,XXXXXXXXX,Consumer,Irving,TX,EE. UU.,75060.0
12842,Cara,Rich,XXXXXXXXX,Consumer,Asheboro,NC,EE. UU.,27203.0
15112,Grace,Daniels,XXXXXXXXX,Consumer,Bensalem,PA,EE. UU.,19020.0
15111,Shellie,Mcmillan,XXXXXXXXX,Consumer,Anaheim,CA,EE. UU.,92804.0
14949,Buffy,Graves,XXXXXXXXX,Consumer,Philadelphia,PA,EE. UU.,19144.0
15038,Alfreda,Roberson,XXXXXXXXX,Consumer,Long Beach,CA,EE. UU.,90806.0
12871,Taylor,Cortez,XXXXXXXXX,Consumer,Chicago,IL,EE. UU.,60628.0
14927,Hope,Weiss,XXXXXXXXX,Consumer,Pico Rivera,CA,EE. UU.,90660.0
13398,Orli,Lindsay,XXXXXXXXX,Consumer,Saint Peters,MO,EE. UU.,63376.0
14074,Simone,Herrera,XXXXXXXXX,Consumer,Crystal Lake,IL,EE. UU.,60014.0
14495,Clio,Quinn,XXXXXXXXX,Consumer,Loveland,OH,EE. UU.,45140.0
13265,Kelsie,Noel,XXXXXXXXX,Consumer,West Orange,NJ,EE. UU.,7052.0
12755,Hedy,Sheppard,XXXXXXXXX,Consumer,Chicago,IL,EE. UU.,60623.0
13850,Beatrice,Yates,XXXXXXXXX,Consumer,Oxnard,CA,EE. UU.,93033.0
13973,Brenna,Juarez,XXXXXXXXX,Consumer,Pompano Beach,FL,EE. UU.,33064.0
14976,Rhiannon,Montgomery,XXXXXXXXX,Consumer,Indianapolis,IN,EE. UU.,46227.0
14955,Glenna,Bird,XXXXXXXXX,Consumer,Hamtramck,MI,EE. UU.,48212.0
14970,Clio,Leon,XXXXXXXXX,Consumer,Morrisville,PA,EE. UU.,19067.0
2122,Jonathan,Smith,XXXXXXXXX,Consumer,Victorville,CA,EE. UU.,92392.0
9787,Pamela,Mckinney,XXXXXXXXX,Consumer,Milwaukee,WI,EE. UU.,53209.0
2760,Mary,Smith,XXXXXXXXX,Consumer,Santa Ana,CA,EE. UU.,92703.0
3278,Patrick,Anderson,XXXXXXXXX,Consumer,Brooklyn,NY,EE. UU.,11203.0
8659,Brenda,Wong,XXXXXXXXX,Consumer,Chandler,AZ,EE. UU.,85224.0
12978,Kimberley,Sellers,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14196,Sage,Pruitt,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13440,Diana,Hogan,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13873,Carla,Reed,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
1007,Gary,Sutton,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18265,Jaime,Mitchell,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17662,Brenna,Soto,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17531,Darrel,Williamson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15945,Cassandra,Larson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15596,Moana,James,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15469,Kelsey,Hale,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16220,Brianna,Massey,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
9661,John,Snyder,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13818,Samantha,Benjamin,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14093,Venus,Knight,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14643,Quemby,Becker,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13607,Carolyn,Richards,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13798,Dawn,Wilkins,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14992,Chantale,Ashley,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15056,Kimberley,Eaton,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14419,Stacy,Taylor,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14842,Linda,Chandler,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13815,Karly,Preston,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13538,Dacey,Smith,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12952,Deanna,Booth,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12764,Alice,Boyle,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16426,Mechelle,Russo,XXXXXXXXX,Corporate,Guayama,PR,Puerto Rico,784.0
20589,Sydnee,Spears,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19158,Kevyn,Oneal,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16504,Delilah,Bray,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18766,Keiko,Raymond,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20553,Jillian,Nixon,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20733,Mollie,Gilbert,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18459,McKenzie,Solis,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18457,Neve,Donaldson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18453,Xantha,Jennings,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20665,Paula,Landry,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17962,Ocean,Meadows,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19900,Martha,Valencia,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20222,Hope,Marsh,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18900,Alfreda,Mit,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18162,Cassandra,Weaver,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18068,Miranda,Graham,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19279,Hillary,Shaw,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15863,Chloe,Battle,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15835,Clare,Yang,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18388,Kaitlin,Mccullough,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20422,Aurora,Pierce,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17518,Kirby,Larsen,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17387,Inez,Harmon,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15538,Charissa,Stone,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17535,Megan,Ramirez,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19971,Melinda,Torres,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17131,Abigail,Short,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20002,Aspen,Fitzpatrick,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16138,Noelani,Figueroa,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15235,Tatum,Weiss,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19920,Cara,Oliver,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19193,Jena,Ferrell,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16389,Medge,Hendricks,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16602,Lacey,Solomon,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15777,Fay,Sanford,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18831,Jenny,Kramer,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15425,Basia,Rose,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18611,Melodie,Miller,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13084,Sopoline,Hutchinson,XXXXXXXXX,Corporate,Arecibo,PR,Puerto Rico,612.0
14547,Winifred,Johnston,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14294,Brianna,Knox,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
8363,Mary,Montoya,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12485,Bo,Pearson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14522,Lael,Baker,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14374,Emi,Warren,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14674,Illana,Blankenship,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14524,Rowan,Roach,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13492,Amanda,Hardy,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13626,Aphrodite,Alvarez,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14859,Ainsley,Yates,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14696,Hedda,Rich,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12774,Lareina,Rodriquez,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13585,Eden,Vargas,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
10174,Mary,Wright,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13848,Aiko,Pearson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14045,Charissa,Cobb,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13557,Xaviera,Summers,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13646,Shellie,Brewer,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
8623,Mary,Sanchez,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12532,Remedios,Benjamin,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12616,Lacota,Guerra,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12490,Martina,Levy,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15016,Kevyn,Ayala,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15061,Imani,Benton,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15040,Sacha,Russo,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15108,Miriam,Ruiz,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14612,Priscilla,Daugherty,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14219,Rosalyn,Hodge,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14519,September,Craft,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14344,Violet,Lane,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14216,Indira,Carpenter,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13520,Quyn,Graves,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13228,Morgan,Kirk,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14672,Paula,Jordan,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14456,Nichole,Ramos,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14225,Cassandra,Wilkerson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13696,Kimberly,Vazquez,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12812,Fay,Frye,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14785,Hedwig,Nieves,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13568,Quin,Trevino,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13782,Cailin,Newman,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13674,Kirby,Meyers,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13566,Darryl,Gould,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13724,Lydia,Miranda,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13813,Orli,Yang,XXXXXXXXX,Corporate,Rio Grande,PR,Puerto Rico,745.0
13542,Audra,Brennan,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13540,Shellie,Osborn,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
5697,Doris,Shields,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
5060,Mary,Kelley,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12483,Quail,Hanson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12516,Shafira,Kelly,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12443,Noelle,Ortega,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12726,Kirsten,Acevedo,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12579,Quincy,Graves,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15059,Mariam,Goodwin,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
13498,Alexis,Avery,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
14032,Alice,Maldonado,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12552,Serina,Stevenson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12846,Kendall,Snider,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
12858,Sybil,Cabrera,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16405,Diana,Cabrera,XXXXXXXXX,Corporate,Vega Baja,PR,Puerto Rico,693.0
15848,Tatyana,Ramsey,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20378,Hadley,Mayo,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17244,Bree,Rocha,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17133,Farrah,Barnett,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17164,Halee,Wilder,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16122,Idola,Lara,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18097,Venus,Moss,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18113,Marcia,Love,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18143,Teegan,Guzman,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19072,Quintessa,Foley,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15861,Ria,Thompson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15807,Cara,Hinton,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18825,Nita,Anthony,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15784,Ila,Hale,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15850,Olga,Franks,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20391,Rylee,Peterson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18318,Jaime,Howe,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17344,Sopoline,Reeves,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
4685,Tyler,Holt,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18348,Shellie,David,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16068,Adele,Chavez,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18401,Keelie,Coffey,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20563,Whoopi,Sims,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17461,Mikayla,Keller,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17748,Minerva,Lanister,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17511,Martina,Paul,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18465,Serina,Robinson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15391,Irma,Todd,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15330,Kiara,Kane,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18670,Rose,Holman,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15363,Simone,Levy,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15488,Shannon,Jennings,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17227,Brynne,Carrillo,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17761,Donna,Lambert,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20058,Hadassah,Levine,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17060,Chantale,Hudson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20237,Skyler,Garner,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18940,Germane,Thomas,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17757,Katelyn,Whitfield,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16287,Inga,Porter,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19815,Chava,Sweet,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19006,Melinda,Mathews,XXXXXXXXX,Corporate,Carolina,PR,Puerto Rico,983.0
16101,Aphrodite,Salas,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18631,Sonia,Cabrera,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18135,Rose,Chandler,XXXXXXXXX,Corporate,Toa Baja,PR,Puerto Rico,949.0
18040,Sacha,Wilder,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19125,Christen,Wilkerson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19248,Rosalyn,Henderson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16481,Clio,Johnston,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16404,Whitney,Clarke,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16512,Camilla,Daugherty,XXXXXXXXX,Corporate,Trujillo Alto,PR,Puerto Rico,976.0
18773,Yvonne,Ferguson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15841,Denise,Thomas,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15859,Nell,Lara,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15894,Naida,Little,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15869,Lilah,Floyd,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16004,Azalia,Jacobson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20463,Zelda,Randall,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20427,Teagan,Cotton,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17702,Astra,Pollard,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17305,Heidi,Garrison,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20673,Jamalia,Walker,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17713,Ivory,Hancock,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20652,Whitney,Sutton,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17515,Lael,Reed,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20417,Danna,Barrett,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17745,Maggie,Reynolds,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20415,Adele,Warren,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15603,Yetta,Doyle,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20224,Jaquelyn,Mathews,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16257,Katelyn,Gordon,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17079,Nelle,Flowers,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19842,Melanie,Lowe,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16363,Orli,Romero,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17095,Josephine,Henry,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
20147,Pandora,West,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18954,Iona,Collier,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15202,Tatyana,Woodard,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15255,Rachel,Morgan,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17878,Tatiana,Gilbert,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17176,Jolie,Hughes,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
18560,Charde,Snider,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16225,Danielle,Bowman,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
19148,Guinevere,Wallace,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15732,Zenaida,Kramer,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15594,Nerea,Graham,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
17590,Evelyn,Carroll,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
16360,Harriet,Rogers,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15258,Aspen,Boyer,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,725.0
15645,Vera,Briggs,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
16560,Mia,Mcpherson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
10751,Amber,Peterson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
17452,Kimberly,Malone,XXXXXXXXX,Consumer,San Juan,PR,Puerto Rico,921.0
20407,Hayfa,Burke,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
18277,Azalia,Orr,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
17477,Quincy,Henderson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
6133,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
20538,Marah,Clayton,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
18726,Hollee,Alford,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
19991,Rhoda,Carter,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
19968,Emma,Bernard,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
17129,Jolene,Palmer,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
16233,Mollie,Dawson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
18992,Neve,Warner,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
17863,Orli,Curtis,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
15183,Jenette,Casey,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
20263,Heather,Kinney,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
1755,Mary,Smith,XXXXXXXXX,Consumer,Bayamon,PR,Puerto Rico,957.0
5178,Mary,Willis,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
4448,Joseph,Cisneros,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
10393,Barbara,Hogan,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
14165,Karleigh,Hale,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
14071,Ivy,Morse,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
13053,Kirby,Gallegos,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
13106,Ocean,Hodges,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
14340,Rhonda,Cameron,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
13483,Hadley,Moreno,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
14514,Ima,Bradley,XXXXXXXXX,Consumer,San Juan,PR,Puerto Rico,921.0
13480,Odette,Whitfield,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
14913,Daryl,Thornton,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
14037,Cheyenne,Cooke,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
13893,Rhiannon,Le,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
13766,Keiko,Kramer,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
13603,Miranda,Harrell,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
14729,Holly,Gill,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
13996,Hiroko,Whitaker,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
11057,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
1668,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
12528,Anjolie,Crosby,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
15030,Nicole,Zamora,XXXXXXXXX,Consumer,Guaynabo,PR,Puerto Rico,969.0
15001,Lucy,Terrell,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
14965,Leslie,Benton,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
12923,Kylynn,Dixon,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
7827,Jerry,Sandoval,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
20483,Veronica,Wiggins,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
20169,Portia,Richard,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,725.0
